,BR1,BR2,BR3,BR4,BR5,AR1,AR2,AR3,AR4,AR5,R1,BR6,BR7,BR8,BR9,BR10,AR6,AR7,AR8,AR9,AR10,R2,BR11,BR12,BR13,BR14,BR15,AR11,AR12,AR13,AR14,AR15,R3
917,0.2454045964430144,0.2734555332443518,0.23750873324652458,0.26845712570707997,0.2400222371159943,0.24107685282872424,0.2594485355928529,0.24191957250491838,0.24365916424826536,0.24757802823720484,0.2545476781736832,0.4486386128065818,0.39014820512395165,0.37832633086433937,0.38024717984119893,0.4170155108384709,0.4061288813124137,0.4437927517141747,0.421649669659498,0.4150989909486756,0.3996222436270149,0.4453420030932402,0.5931451630997222,0.565373335029403,0.5597106526520627,0.6085296417133407,0.5878317435361133,0.614647528743626,0.5886832745162738,0.5788241263301773,0.5659639777739472,0.5787178093312562,0.8099079566390947
918,0.2468395876338412,0.2711948445916375,0.23561862938274322,0.26845712570707997,0.24076461766557536,0.242151290055816,0.258397268062542,0.2417019406476811,0.2452920721279255,0.24574981085993927,0.24447157018066257,0.43953602980150824,0.3963822127683499,0.3781361980214082,0.3819004284492042,0.41738771318659523,0.41228116174140333,0.4464699417708522,0.4266521643921112,0.41216436561612796,0.40399902335116444,0.453984843661387,0.5976070516831709,0.5623599815743993,0.5558041146151426,0.6127539345856376,0.583657857992087,0.6109068058604392,0.5934311815986614,0.5752172104094254,0.5623536364819508,0.5872394479140163,0.8135057708591101
919,0.24829568163629784,0.2682098576327137,0.23402922386092706,0.26856473237924094,0.24252512011172483,0.24380771411424917,0.25599437085040283,0.2417019406476811,0.24742741320132727,0.24493957815865114,0.2366122059461065,0.4304730232442828,0.4018805300696203,0.38056989841092653,0.38374154621721,0.41630832637703463,0.4191387991622518,0.44549994537350524,0.42922920713315416,0.4064832319595296,0.4077823414178022,0.4577955506391609,0.6015541069685293,0.5567881204689203,0.5566533620144731,0.6136219399703561,0.5763964406757669,0.6043605408148625,0.5965201813872028,0.5679461259342592,0.5625828645004902,0.5985436623605348,0.8053773757694449
920,0.2500472150015718,0.26476395356983834,0.2329982581170463,0.2681343056905972,0.24375535073674495,0.24620281376630807,0.25357001919886946,0.2424636521480115,0.24947901540910544,0.24331911275607476,0.23008792602062564,0.422359851435413,0.409043830779022,0.383345837917721,0.38686017427321984,0.41645720731628444,0.42834762655596237,0.4441807502731135,0.4299871608805199,0.40076447490123196,0.41067546699817226,0.4616455432558809,0.5984651071799879,0.5559352845854287,0.5555776486419878,0.6096291152006507,0.5725084377032491,0.5952425287870946,0.5959481443893246,0.5615338309640336,0.5617805664356021,0.6099058471375485,0.7815918262037856
921,0.2516932343086966,0.2610327198711836,0.23173102939019294,0.2670797603034201,0.2450067922346103,0.24949327777427668,0.25168202853218863,0.24361710099136885,0.2511119232887656,0.24198950011806344,0.22504987202411536,0.4129010803997061,0.4166330574765502,0.3846387412496526,0.3897909331692291,0.41575002285484824,0.43579306147002633,0.44057236367498287,0.43017664931736127,0.3954595752616268,0.41178820760600704,0.46278482678531846,0.5970922183850806,0.5542864685440116,0.5563702795480296,0.6031480083280858,0.5677627870162052,0.584371052907833,0.5934311815986614,0.5575833992413054,0.5614940314124276,0.6141376812636811,0.7416161126480554
922,0.25333925361582144,0.2570600534037923,0.23110815425326497,0.2656163095620315,0.2460461250040238,0.2534104968313822,0.24917185912307896,0.24522757673492443,0.25224239797468423,0.24088841465221028,0.2225812255658253,0.4053419788607102,0.4237963581859519,0.38798507928524023,0.3934731687052407,0.413219046887603,0.44037788191710775,0.43548958255288484,0.4290397186963128,0.3901170522203223,0.41267840009227463,0.4612526868664198,0.5950900888925076,0.5545707471718421,0.5582952403198452,0.5980557100710703,0.5621594886146355,0.5769480559365093,0.590056163311181,0.5572971360729917,0.5659639777739472,0.6135579779587313,0.6951110325448893
923,0.2546687307484993,0.2536360977744385,0.23089336972328986,0.264045252148482,0.24717030126481807,0.25779778217534044,0.2467689619109397,0.24712097389288842,0.2539799794363738,0.23976655398888824,0.22147285368659303,0.39742668929108094,0.42948827820909796,0.3942974896705533,0.3974935687292533,0.4099436662241091,0.44633422984835897,0.4288548071950317,0.42555313145843104,0.38571511422150107,0.4123074865563298,0.4577955506391609,0.5883972560173346,0.5551393044275033,0.5594275701856192,0.5909959329420262,0.5599296045568679,0.5686483270394388,0.5842213859328251,0.5562093360334001,0.5693450910474044,0.6123985713488319,0.6456077739250433
924,0.25559725446021075,0.25029993587917077,0.23194581392016805,0.2625602800726613,0.24820963403423163,0.26193884232142345,0.2445591546533474,0.24999371440842005,0.25427306546605644,0.23854081733822155,0.22232932286599982,0.39065911670904807,0.43479299278849287,0.4009901657417288,0.4028290528732702,0.4059238808643666,0.4486070468221259,0.4216380339987705,0.42089171591213237,0.3833072165127441,0.41267840009227463,0.452059847353027,0.5825624786389788,0.5576409563524121,0.5616356134238785,0.5830681504282637,0.556270307641557,0.5615175740433639,0.5797594973493765,0.5570108729046781,0.5743308004506379,0.6099058471375485,0.5997689557144726
925,0.2562303388091049,0.2472052067526394,0.23340634872399915,0.2606664026426289,0.2495671298963228,0.2663037435564839,0.2426926184260607,0.2526488230667144,0.2546917597941744,0.23743973187236841,0.22479796932428986,0.386028672310815,0.4395168992022604,0.40654204475531736,0.4076009295372851,0.40320680372305917,0.44993938780674775,0.4129468662785418,0.4153586535563632,0.3798458635564061,0.4119365730203849,0.4447527185090483,0.5772425345587132,0.5603700311795854,0.5657686174339533,0.5779758521712481,0.5554698364413329,0.558419787905725,0.5750115902669889,0.5631941573402527,0.5833280001783121,0.6048044580539914,0.5617254016472694
926,0.2565257781719222,0.24419827136019412,0.23508166805780534,0.25825601318622415,0.2514336867066981,0.27069102890044217,0.24131953430483824,0.25510806305349515,0.25490110695823337,0.2365256231837356,0.22923145684121893,0.38349577964853376,0.4442408056160278,0.41175168465163003,0.4125231015293007,0.3992242385981291,0.4486070468221259,0.4057300930822805,0.40997718195006744,0.3783785508901323,0.4099707312798771,0.4353634508009252,0.573581497772294,0.5659418922850642,0.5671840297661709,0.5720734155551621,0.5548980712983154,0.555263552973036,0.5696916461867233,0.5668010732610045,0.5911217528086541,0.5946016798868771,0.5317436164804717
927,0.2571588625208164,0.2419375827074797,0.237401340981537,0.2562545290840309,0.25287602606016996,0.2745187115219567,0.23964608803209847,0.2572190920686964,0.2545870862121449,0.23600624324701241,0.23462217461748497,0.38100246343410044,0.44668019991166197,0.41696132454794266,0.4167689445453141,0.3959488579346352,0.4457464323551433,0.3992893170038968,0.40482309646798104,0.3805607081886933,0.40689214893153447,0.4247956139244183,0.5696916461867233,0.5681592655821425,0.5691089905379865,0.5666917821699072,0.5568420727845744,0.5558480409235339,0.5629988133115504,0.5721255681916382,0.5942163310589368,0.5849786050247126,0.51422092870521
928,0.2568423203463693,0.23980858465589439,0.24012910451222141,0.2545758649983205,0.25421231104941594,0.27834639414347123,0.23827300391087605,0.2599830166556094,0.2530588519145142,0.23509213455837966,0.2417762112925296,0.38021093447713755,0.44726100807728925,0.42198083160132416,0.4193239651213221,0.3937528640807018,0.44037788191710775,0.3943617353053744,0.3990626479880023,0.3848121525807173,0.40218154702503456,0.4148563472710494,0.5615687208168555,0.5703766388792207,0.5732419945480614,0.5635669627849206,0.5599296045568679,0.5640893210255548,0.5601958320219481,0.5802554421717455,0.5978839793555683,0.5756453818150229,0.5040937479377583
929,0.25642026411377317,0.23840388491051848,0.2424272989829556,0.2524667742239663,0.25618492222401723,0.2815025534980534,0.23735046301692972,0.2620069929279158,0.25213772439265464,0.23519601054572425,0.25074394740631795,0.38139822791258204,0.44536370140290715,0.42623980728298116,0.4215408212093291,0.3921151737489548,0.43465665298314277,0.3898221521657906,0.3916725989511874,0.3892140905795385,0.3981756808368298,0.40562422211871074,0.5579648877302239,0.5762327786125301,0.5773749985581363,0.5593426699126237,0.5613018409001096,0.5732657818483724,0.5596237950240701,0.5880418003498765,0.597597444332394,0.5674135948847374,0.5064256645618426
930,0.2557027685183598,0.23713087576627156,0.2448328857186773,0.25005638476756153,0.25701214626497904,0.2843453353280672,0.23743628077450613,0.26381333734298484,0.2505048165129945,0.23571539048244744,0.26119790944907684,0.3844851908447373,0.4432727920066494,0.43030865012170716,0.4228183314973332,0.388839793085461,0.42756389656500826,0.387183761965007,0.3861016389080501,0.393992262595353,0.3933167135159519,0.3971778097452945,0.5540750361446533,0.5817477839924429,0.5812815365950563,0.557953861297074,0.5669051393016794,0.5823837938761401,0.5565347952355288,0.5927937689438829,0.593643261012588,0.559471659606927,0.5204171643063481
931,0.25509078698109544,0.2362748868589331,0.2467229895824587,0.24753838863899583,0.25815753339861847,0.2864270574555575,0.2381871861532997,0.26561968175805395,0.24845321430521636,0.23733585588502376,0.2728861947209807,0.3895113997214518,0.4400589868235125,0.43236208482536326,0.42503518758534026,0.3852294303086552,0.41992252915320577,0.387183761965007,0.3826150516701683,0.39895855161966426,0.3894963040957195,0.3910492500696995,0.5543038509438045,0.5848179931730129,0.5842822107393574,0.5590533347843841,0.5707931422741971,0.5923785378296547,0.5576788692312848,0.5961716743299837,0.5891733146510685,0.5546601221758448,0.542803563897557
